"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.0532,0.053,0,0,0,0,0,0,0.0522,0,0,0,0,0,0,0
"X3",0,0.0533,0.0541,0,0,0,0,0.0478,0,0.0478,0,0,0,0,0,0
"X4",0,0,0,0.0522,0,0,0,0,0,0,0.0519,0,0,0,0,0
"X5",0,0,0,0.0536,0.0535,0,0,0,0,0,0,0.0501,0,0,0,0
"X6",0,0,0,0,0,0.0547,0,0,0,0,0,0,0.0545,0,0,0
"X7",0,0,0,0,0.0489,0.0533,0.0521,0,0,0,0,0,0,0.0481,0,0
"X8",0,0,0,0,0,0,0.0522,0.0501,0,0,0,0,0,0,0.0466,0
