"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.3115,0.2081,0,0,0,0,0,0,0.185,0,0,0,0,0,0,0
"X3",0,0.2518,0.1602,0,0,0,0,0,0,0.2585,0,0,0,0,0,0
"X4",0,0,0,0.1963,0,0,0.2052,0,0,0,0.4053,0,0,0,0,0
"X5",0,0,0,0.3609,0.0491,0,0,0,0,0,0,0.2397,0,0,0,0
"X6",0,0,0,0,0,0.2537,0,0,0,0,0,0,0.3336,0,0,0
"X7",0,0,0,0,0.2085,0.2097,0.1459,0,0,0,0,0,0,0.2903,0,0
"X8",0,0,0,0,0,0,0.328,0.1412,0,0,0,0,0,0,0.327,0
