"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",-0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.4015,0.1448,0,0,0,0,0,0,0.2965,0,0,0,0,0,0,0
"X3",0,0.3247,0.0832,0,0,0,0,0,0,0.3257,0,0,0,0,0,0
"X4",0,0,0,0.1633,0,0,0,0,0,0,0.4465,0,0,0,0,0
"X5",0,0,0,0.3503,0.1843,0,0,0,0,0,0,0.2181,0,0,0,0
"X6",0,0,0,0.3467,0,0.1463,0,0,0,0,0,0,0.1202,0,0,0
"X7",0,0,0,0,0,0.2544,0.1418,0,0,0,0,0,0,0.1845,0,0
"X8",0,0,0,0,0,0.2411,0.3069,0.1825,0,0,0,0,0,0,-0.0085,0
