"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0,0.049,0,0,0,0,0.0486,0,0.0473,0,0,0,0,0,0,0
"X3",0,0.0586,0.0551,0,0,0,0,0,0,0.0535,0,0,0,0,0,0
"X4",0,0,0.0545,0.0528,0,0,0,0,0,0,0.0503,0,0,0,0,0
"X5",0,0,0,0.0547,0.0517,0,0,0,0,0,0,0.0488,0,0,0,0
"X6",0,0,0,0.0533,0,0.0478,0,0,0,0,0,0,0.0532,0,0,0
"X7",0,0,0,0,0,0.0559,0.0538,0,0,0,0,0,0,0.0494,0,0
"X8",0,0,0,0,0,0,0.0561,0.052,0,0,0,0,0,0,0.0505,0
