"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0,0.0537,0,0,0,0,0,0,0.0538,0,0,0,0,0,0,0
"X3",0,0.0545,0.0539,0,0,0,0,0,0,0.0521,0,0,0,0,0,0
"X4",0,0,0.0551,0.0542,0,0,0,0,0,0,0.0516,0,0,0,0,0
"X5",0,0,0,0.0534,0.0525,0,0,0,0,0,0,0.0512,0,0,0,0
"X6",0,0,0,0,0.0528,0.0508,0,0,0,0,0,0,0.0471,0,0,0
"X7",0,0,0,0,0,0.0562,0.0516,0,0,0,0,0,0,0.0487,0,0
"X8",0,0,0,0,0,0,0.0532,0.0506,0,0,0,0,0,0,0.0448,0
