"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.0535,0.0534,0,0,0,0,0,0,0.052,0,0,0,0,0,0,0
"X3",0,0.0554,0.0544,0,0,0,0,0,0,0.0515,0,0,0,0,0,0
"X4",0,0,0,0.0525,0,0,0,0,0,0,0.0525,0,0,0,0,0
"X5",0,0,0,0.0528,0.0521,0,0,0,0,0,0,0.0478,0,0,0,0
"X6",0,0,0,0.0579,0,0.0524,0,0,0,0,0,0,0.0567,0,0,0
"X7",0,0,0,0,0.0526,0.0547,0.0515,0,0,0,0,0,0,0.0497,0,0
"X8",0,0,0,0,0,0,0.0526,0.0516,0,0,0,0,0,0,0.0493,0
