"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.3031,0.1351,0,0,0,0,0,0,0.2426,0,0,0,0,0,0,0
"X3",0,0.2935,0.13,0,0,0,0,0,0,0.3662,0,0,0,0,0,0
"X4",0,0,0,0.2376,0,0,0,0,0,0,0.4541,0,0,0,0,0
"X5",0,0,0.2338,0.2252,0.0559,0,0,0,0,0,0,0.2189,0,0,0,0
"X6",0,0,0,0.2949,0,0.1989,0,0,0,0,0,0,0.2456,0,0,0
"X7",0,0,0,0,0,0.2503,0.1868,0,0,0,0,0,0,0.3077,0,0
"X8",0,0,0,0,0,0,0.3227,0.2461,0,0,0,0,0,0,0.2898,0
