"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.3102,0.1299,0,0,0,0,0,0,0.2803,0,0,0,0,0,0,0
"X3",0,0.3258,-0.0706,0,0,0,0,0,0,0.3052,0,0,0,0,0,0
"X4",0,0,0.2368,0.1814,0,0,0,0,0,0,0.285,0,0,0,0,0
"X5",0,0,0,0.2239,0.2483,0,0,0,0,0,0,0.2583,0,0,0,0
"X6",0,0,0,0.2547,0,0.2591,0,0,0,0,0,0,0.3004,0,0,0
"X7",0,0,0,0,0,0.266,0.2208,0,0,0,0,0,0,0.378,0,0
"X8",0,0,0,0,0,0,0.2893,0.1788,0,0,0,0,0,0,0.3306,0
