"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0558,0,0,0.0558,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0,0.0541,0,0,0,0,0,0,0.054,0,0,0,0,0,0,0
"X3",0,0.055,0.0549,0,0,0,0,0,0,0.0523,0,0,0,0,0,0
"X4",0,0,0.056,0.0551,0,0,0,0,0,0,0.0536,0,0,0,0,0
"X5",0,0,0,0.0771,0.0839,0,0,0,0,0,0,0.0689,0,0.1784,0,0
"X6",0,0,0,0,0,0.0698,0,0,0,0,0,0,0.1508,0,0,0
"X7",0,0,0,0,0,0.0534,0.0521,0,0,0,0,0,0,0.0478,0,0
"X8",0,0,0,0,0,0,0.0547,0.0518,0,0,0,0,0,0,0.0497,0
