"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0,0.052,0,0,0,0,0,0,0.0517,0,0,0,0,0,0,0
"X3",0,0.0568,0.0551,0,0,0,0,0,0,0.0532,0,0,0,0,0,0
"X4",0,0,0.0567,0.0549,0,0,0,0,0,0,0.0545,0,0,0,0,0
"X5",0,0,0.051,0.0521,0.0513,0,0,0,0,0,0,0.049,0,0,0,0
"X6",0,0,0,0,0.0548,0.0524,0,0,0,0,0,0,0.0478,0,0,0
"X7",0,0,0,0,0,0.0873,0.0916,0,0,0,0,0,0,0.0755,0,0.1762
"X8",0,0,0,0,0,0,0.0614,0.0567,0,0,0,0,0,0,0.0921,0
