"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.054,0.0528,0,0,0,0,0,0,0.0502,0,0,0,0,0,0,0
"X3",0.052,0.0562,0.0517,0,0,0,0,0,0,0.0514,0,0,0,0,0,0
"X4",0,0,0,0.0495,0,0,0.0492,0,0,0,0.0466,0,0,0,0,0
"X5",0,0,0,0.0544,0.0534,0,0,0,0,0,0,0.0509,0,0,0,0
"X6",0,0,0,0.0583,0,0.0518,0,0,0,0,0,0,0.0579,0,0,0
"X7",0,0,0,0,0,0.0531,0.0527,0,0,0,0,0,0,0.0497,0,0
"X8",0,0,0,0,0,0,0.0532,0.0513,0,0,0,0,0,0,0.0481,0
