"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.2861,0.1744,0,0,0,0,0,0,0.3144,0,0,0,0,0,0,0
"X3",0,0.1584,0.2426,0,0,0,0,0,0,0.3458,0,0,0,0,0,0
"X4",0,0,0,0.248,0,0,0,0,0,0,0.3864,0,0,0,0,0
"X5",0,0,0,0.3699,0.0427,0,0,0,0,0,0,0.1653,0,0,0,0
"X6",0,0,0,0.2569,0,0.2032,0,0,0,0,0,0,0.1683,0,0,0
"X7",0,0,0,0,0.2367,0.2969,0.079,0,0,0,0,0,0,0.217,0,0
"X8",0,0,0,0,0,0,0.3617,0.1455,0,0,0,0,0,0,0.3043,0
