"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0,0,0,0,0,0,0,0,0.9485,0,0,0,0,0,0,0
"X2",0,0,0,0,0,0,0,0,0,0.7454,0,0,0,0,0,0
"X3",0,0,0,0,0,0,0,0,0,0,0.9221,0,0,0,0,0
"X4",0,0,0,0,0,0,0,0,0,0,0,0.9318,0,0,0,0
"X5",0,0,0,0,0,0,0,0,0,0,0,0,0.6411,0,0,0
"X6",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5909,0,0
"X7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5156,0
"X8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5405
