"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.2241,0.1239,0,0,0,0,0,0,0.326,0,0,0,0,0,0,0
"X3",0,0.2691,0.0764,0,0,0,0,0,0,0.3254,0,0,0,0,0,0
"X4",0,0,0.202,0.2414,0,0,0,0,0,0,0.3531,0,0,0,0,0
"X5",0,0,0.1979,0.1259,0.2344,0,0,0,0,0,0,0.3309,0,0,0,0
"X6",0,0,0,0,0.2462,0.1273,0,0,0,0,0,0,0.3482,0,0,0
"X7",0,0,0,0,0,0.226,0.1654,0,0,0,0,0,0,0.4355,0,0
"X8",0,0,0,0,0,0,0.3333,0.1393,0,0,0,0,0,0,0.3408,0
