"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.3125,0.1997,0,0,0,0,0,0,0.2117,0,0,0,0,0,0,0
"X3",0,0.2336,0.2132,0,0,0,0,0,0,0.3469,0,0,0,0,0,0
"X4",0,0,0,0.0909,0,0,0,0,0,0,0.3833,0,0,0,0,0
"X5",0,0,0,0.4008,0.1014,0,0,0,0,0,0,0.2179,0,0,0,0
"X6",0,0,0,0.2663,0,0.1687,0,0,0,0,0,0,0.2462,0,0,0
"X7",0,0,0,0,0.26,0.2346,0.0746,0,0,0,0,0,0,0.2137,0,0
"X8",0,0,0,0,0,0.228,0.2547,0.1915,0,0,0,0,0,0,0.232,0
