"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.2792,0.1626,0,0,0,0,0,0,0.2457,0,0,0,0,0,0,0
"X3",0,0.2553,0.2015,0,0,0,0,0,0,0.315,0,0,0,0,0,0
"X4",0,0,0.3723,0.1388,0,0,0,0,0,0,0.2414,0,0,-0.2486,0,0
"X5",0,0,0,0.1049,0.226,0,0,0,0,0,0,0.409,0,0,0,0
"X6",0,0,0,0,0.234,0.1564,0,0,0,0,0,0,0.4494,0,0,0
"X7",0,0,0,0,0,0.2702,0.208,0,0,0,0,0,0,0.3159,0,0
"X8",0,0,0,0,0.2496,0,0.2935,0.0993,0,0,0,0,0,0,0.256,0
