"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.0552,0.0556,0,0,0,0,0,0,0.054,0,0,0,0,0,0,0
"X3",0,0.0557,0.0545,0,0,0,0,0,0,0.0515,0,0,0,0,0,0
"X4",0,0,0,0.0518,0,0,0,0,0,0,0.0518,0,0,0,0,0
"X5",0,0,0,0.0535,0.0521,0,0,0,0,0,0,0.0502,0,0,0,0
"X6",0,0,0,0.0569,0,0.0506,0,0,0,0,0,0,0.0566,0,0,0
"X7",0,0,0,0,0,0.0552,0.0544,0,0,0,0,0,0,0.0552,0,0
"X8",0,0,0,0.0443,0,0.0467,0.0479,0.0481,0,0,0,0,0,0,0.0466,0
