"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0537,0.2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0,0.2203,0,0,0,0,0,0,0.2961,0,0,0,0,0,0,0
"X3",0,0.2056,0.1477,0,0,0,0,0,0,0.2283,0,0,0,0,0,0
"X4",0,0,0.2242,0.265,0,0,0,0,0,0,0.2572,0,0,0,0,0
"X5",0,0,0,0.2637,0.2249,0,0,0,0,0,0,0.3173,0,0,0,0
"X6",0,0,0,0,0,0.2856,0,0,0,0,0,0,0.4641,0,0,0
"X7",0,0,0,0,0,0.2735,0.24,0,0,0,0,0,0,0.3284,0,0
"X8",0,0,0,0,0,0,0.2843,0.2192,0,0,0,0,0,0,0.4065,0
