"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.0536,0.0534,0,0,0,0,0,0,0.0504,0,0,0,0,0,0,0
"X3",0,0.0548,0.0532,0,0,0,0,0,0,0.0514,0,0,0,0,0,0
"X4",0,0,0,0.0529,0,0,0,0,0,0,0.0533,0,0,0,0,0
"X5",0,0,0.0478,0.049,0.0513,0.0484,0,0,0,0,0,0.0438,0,0,0,0
"X6",0,0,0,0,0,0.0531,0,0,0,0,0,0,0.053,0,0,0
"X7",0,0,0,0,0.0511,0.0544,0.0506,0,0,0,0,0,0,0.0493,0,0
"X8",0,0,0,0,0,0,0.0524,0.0515,0,0,0,0,0,0,0.0483,0
