"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.052,0.0522,0,0,0,0,0,0,0.0498,0,0,0,0,0,0,0
"X3",0,0.0717,0.0645,0,0,0,0,0,0,0.0672,0,0.1222,0,0,0,0
"X4",0,0,0,0.0606,0,0,0,0,0,0,0.0932,0,0,0,0,0
"X5",0,0,0,0.0505,0.055,0.0512,0,0,0,0,0,0.0463,0,0,0,0
"X6",0,0,0,0.0539,0,0.0506,0,0,0,0,0,0,0.0567,0,0,0
"X7",0,0,0,0,0.0521,0.055,0.0522,0,0,0,0,0,0,0.0483,0,0
"X8",0,0,0,0,0,0,0.0546,0.0502,0,0,0,0,0,0,0.0479,0
