"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.2467,0.1247,0,0.2419,0,0,0,0,0.2976,0,0,0,0,0,0,0
"X3",0,0.3096,0.0985,0,0,0,0,0,0,0.3849,0,0,0,0,0,0
"X4",0,0,0.3246,0.0803,0,0,0,0,0,0,0.2857,0,0,0,0,0
"X5",0,0,0,0.2321,0.2777,0,0,0,0,0,0,0.3292,0,0,0,0
"X6",0,0,0,0,0.2294,0.2935,0,0,0,0,0,0,0.3637,0,0,0
"X7",0,0,0,0,0,0.3589,0.0891,0,0,0,0,0,0,0.4586,0,0
"X8",0,0,0,0,0,0,0.332,0.1741,0,0,0,0,0,0,0.3737,0
