"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0.055,0.0547,0,0,0,0,0,0,0.0525,0,0,0,0,0,0,0
"X3",0,0.0569,0.0561,0,0,0,0,0,0,0.0522,0,0,0,0,0,0
"X4",0,0,0.0537,0.0526,0,0,0,0,0,0,0.0496,0,0,0,0,0
"X5",0,0,0,0.0553,0.0541,0,0.0533,0,0,0,0,0.0548,0,0,0,0
"X6",0,0,0,0,0,0.0504,0,0,0,0,0,0,0.0503,0,0,0
"X7",0,0,0,0,0,0.0519,0.05,0,0,0,0,0,0,0.0475,0,0
"X8",0,0,0,0,0,0,0.0553,0.0502,0,0,0,0,0,0,0.0483,0
