"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X1","X2","X3","X4","X5","X6","X7","X8"
"X1",0.0566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0,0.0515,0,0,0,0,0,0,0.0515,0,0,0,0,0,0,0
"X3",0,0.0549,0.0533,0,0,0,0,0,0,0.052,0,0,0,0,0,0
"X4",0,0,0.0551,0.0534,0,0,0,0,0,0,0.0519,0,0,0,0,0
"X5",0,0,0.0516,0.0512,0.0488,0,0,0,0,0,0,0.0506,0,0,0,0
"X6",0,0,0,0,0.0566,0.0545,0,0,0,0,0,0,0.0511,0,0,0
"X7",0,0,0,0,0,0.0546,0.0522,0,0,0,0,0,0,0.0491,0,0
"X8",0,0,0,0,0,0,0.0561,0.0531,0,0,0,0,0,0,0.049,0
