"file","lhs","op","rhs","beta","beta.std","se","z","pval","level"
"sub27","X4","~","X3lag",0.234852021684435,0.234154203192052,0.0552600707140484,4.23731276790646,2.26210918461422e-05,"group"
"sub27","X3","~","X6lag",0.2535287177271,0.254990286967017,0.0510281354782297,4.9970527940572,5.82131354898152e-07,"ind"
"sub27","X2","~","X1lag",0.244971011416721,0.242527693771226,0.0546308288945818,4.43939253126141,9.02131482449775e-06,"ind"
"sub27","X6","~","X5lag",0.235941339990852,0.23874766088467,0.056724641606041,4.20888795636294,2.56630597927909e-05,"ind"
"sub28","X1","~","X1lag",0.0844453784877921,0.0843714798639657,0.0574198260465973,1.46937888309687,0.141730051686349,"group"
"sub28","X2","~","X2lag",0.254312451322018,0.254840848684154,0.0526614795565455,4.83922690418369,1.30345164905954e-06,"group"
"sub28","X3","~","X3lag",0.116689863364726,0.11656584238186,0.0531836762149591,2.19175977814549,0.0283968568117903,"group"
"sub28","X4","~","X4lag",0.115996035648781,0.116357032512074,0.0536404557840045,2.1692029049979,0.0300672826987847,"group"
"sub28","X5","~","X5lag",0.10159630576299,0.101696709446751,0.0536629019210836,1.89510268371818,0.0580787991866418,"group"
"sub28","X6","~","X6lag",0.166800363914091,0.166534821058785,0.0534486609154532,3.11579033424645,0.00183452657517869,"group"
"sub28","X7","~","X7lag",0.0957573230954932,0.0960666406303978,0.0528807210191038,1.81666661836348,0.0692681760774612,"group"
"sub28","X8","~","X8lag",0.118501525601583,0.118474060391728,0.0520752799824841,2.2750537381955,0.0229027063602139,"group"
"sub28","X8","~","X7",0.379649569256737,0.378208457141723,0.0455848598582512,8.29679982164657,0,"group"
"sub28","X7","~","X6",0.396564826075929,0.397395951541979,0.0450209030522035,8.82692093228746,0,"group"
"sub28","X3","~","X2",0.222293564706992,0.221764681025078,0.0515606630321096,4.30104401269964,1.69995288252789e-05,"group"
"sub28","X4","~","X3",0.17836161947358,0.178786988299412,0.0527846681090348,3.38710073785252,0.000706354462679748,"group"
"sub28","X5","~","X4lag",0.339865741560627,0.340138692368444,0.0518201000981466,6.56383703860521,5.24404963897496e-11,"group"
"sub28","X2","~","X1",0.243919449390285,0.244672969604355,0.0528045461683699,4.63355880049045,3.59432604990495e-06,"group"
"sub28","X6","~","X5",0.327320828270395,0.327562891120759,0.0481406791898692,6.8042847885223,1.01552100062463e-11,"group"
"sub28","X8","~","X7lag",0.315361697733204,0.315179437861429,0.0537911761950042,5.85931485712151,4.64780747222449e-09,"group"
"sub28","X5","~","X4",0.119337341879263,0.119062642725288,0.0537131950533503,2.21663676135874,0.0266479233743584,"group"
"sub28","X7","~","X6lag",0.310088959414504,0.310244157636895,0.0530339241446295,5.84991894604714,4.91812612857245e-09,"group"
"sub28","X3","~","X2lag",0.321450226211288,0.321351731463552,0.0531732468484474,6.04348522066854,1.50820200772728e-09,"group"
"sub28","X4","~","X3lag",0.311994773834199,0.312406453155085,0.0529057512485872,5.90496204632247,3.52727935748476e-09,"group"
"sub28","X6","~","X5lag",0.248006899494532,0.248435584333119,0.0532092154394126,4.66903302898731,3.02620728520608e-06,"ind"
"sub29","X1","~","X1lag",0.192253587553765,0.19194194174002,0.055700861689355,3.44594205401138,0.000569072371018109,"group"
"sub29","X2","~","X2lag",0.217056469443972,0.217074032946,0.0533866089220767,4.06607644367976,4.7811258692354e-05,"group"
"sub29","X3","~","X3lag",0.112779330449049,0.113684304364071,0.0538549034721073,2.11093692560327,0.0347777336719404,"group"
"sub29","X4","~","X4lag",0.196633005843301,0.197881055810777,0.0540670270201994,3.65992115188521,0.000252292868781367,"group"
"sub29","X5","~","X5lag",0.245773866557723,0.246923170294353,0.049558202139451,4.98248846073028,6.27717351209256e-07,"group"
"sub29","X6","~","X6lag",0.147131464223432,0.1477514597288,0.0528888948442973,2.79361972232119,0.00521217314208022,"group"
"sub29","X7","~","X7lag",0.107253743612527,0.107270989322728,0.0519528485967347,2.06477589237466,0.0389442098950878,"group"
"sub29","X8","~","X8lag",0.239114046014885,0.237277166506467,0.0459345594534798,5.16554788659221,2.39735639118166e-07,"group"
"sub29","X8","~","X7",0.301507128734818,0.30001218459157,0.0427188585326621,7.02294478121849,2.17248441458651e-12,"group"
"sub29","X7","~","X6",0.352972941957985,0.351692610519003,0.0491933056100363,7.14919654529684,8.72857341960298e-13,"group"
"sub29","X3","~","X2",0.289818596952648,0.292471623952606,0.0493596750506296,5.92531501985395,3.11699266397625e-09,"group"
"sub29","X4","~","X3",0.385740336725587,0.383888212639482,0.0472320690849826,8.12770264094864,4.44089209850063e-16,"group"
"sub29","X5","~","X4lag",0.308296193467375,0.309854204431802,0.0504777629417146,6.13842980303194,8.33411339939971e-10,"group"
"sub29","X2","~","X1",0.258176773758951,0.258563407981587,0.052832013783974,4.89406686330058,9.87732558632715e-07,"group"
"sub29","X6","~","X5",0.435060911668296,0.43467361507537,0.0449363356117908,9.67309882208811,0,"group"
"sub29","X8","~","X7lag",0.384717464781637,0.382871497347015,0.0479223047190143,7.98942161884592,1.33226762955019e-15,"group"
"sub29","X5","~","X4",0.30639520142119,0.306001383161577,0.0457243475336441,6.69230726444857,2.1967982988258e-11,"group"
"sub29","X7","~","X6lag",0.153714525610171,0.153802346366165,0.0598855103248328,2.56827311868774,0.0102206593222598,"group"
"sub29","X3","~","X2lag",0.221664529530864,0.22371176827827,0.0528418196266294,4.23361212499827,2.29967442910706e-05,"group"
"sub29","X4","~","X3lag",0.169852525586079,0.170393383827906,0.0560187875495174,3.04171852483041,0.0023523174966642,"group"
"sub29","X3","~","X8lag",0.231441315045559,0.233272876588585,0.0494235775974331,4.7198703114665,2.35995054942428e-06,"ind"
"sub29","X6","~","X5lag",0.255035184978198,0.255999699947017,0.0566077426788212,4.52234425597039,6.11584843990265e-06,"ind"
"sub29","X7","~","X5lag",0.247517922968155,0.247552796403187,0.0570355955964285,4.34032105415041,1.4227469021133e-05,"ind"
"sub3","X1","~","X1lag",0.135673634556133,0.135692634109525,0.0567666637924101,2.39035773893175,0.0168319686439944,"group"
"sub3","X2","~","X2lag",0.227530306396054,0.226490534698473,0.0517738661746882,4.37461119736123,1.21649101327836e-05,"group"
"sub3","X3","~","X3lag",0.176209155071413,0.176585833422332,0.0545293889891843,3.23836075730387,0.0012021868822254,"group"
"sub3","X4","~","X4lag",0.217593895891424,0.218165859920946,0.0525144128623701,4.15439967866947,3.26142668389817e-05,"group"
"sub3","X5","~","X5lag",0.218489678014879,0.218416518227105,0.0517142509988915,4.22352666834111,2.40508896462988e-05,"group"
"sub3","X6","~","X6lag",0.267304834941926,0.267983200563617,0.0480909648107185,5.57242304491858,2.51220473312941e-08,"group"
"sub3","X7","~","X7lag",0.138777722600843,0.139091754593353,0.053682561245247,2.59100444104962,0.0095696256555271,"group"
"sub3","X8","~","X8lag",0.180496993843656,0.181146043128629,0.0502459163868665,3.60518935974621,0.000311925403710056,"group"
"sub3","X8","~","X7",0.368388231139746,0.368849258732705,0.0437756147611323,8.42590699743185,0,"group"
"sub3","X7","~","X6",0.378370639071664,0.377840211489605,0.0477177941884411,7.91822459348155,2.44249065417534e-15,"group"
"sub3","X3","~","X2",0.362162113657591,0.364625825649397,0.0486325842817483,7.49756220103321,6.50590692430342e-14,"group"
"sub3","X4","~","X3",0.299644312738158,0.300159992726542,0.049920647687737,6.0127423547086,1.82410819782319e-09,"group"
"sub3","X5","~","X4lag",0.263685137030419,0.264300115086373,0.0535283474539903,4.93757284985398,7.91008619271949e-07,"group"
"sub3","X2","~","X1",0.218076447508077,0.217081606352825,0.0508181337613224,4.2717351127531,1.93957886707175e-05,"group"
"sub3","X6","~","X5",0.279708803630589,0.279931262161489,0.0524071123775516,5.34147464841807,9.21935108255667e-08,"group"
"sub3","X8","~","X7lag",0.333856914406504,0.335031137750826,0.0504019976839349,6.64717973783039,2.9876101592663e-11,"group"
"sub3","X5","~","X4",0.317344944386342,0.317251148621977,0.0479739828450382,6.61298332570671,3.76649822442232e-11,"group"
"sub3","X7","~","X6lag",0.257273824127847,0.257565152549882,0.0563842060563722,4.56803723178033,4.92312597333289e-06,"group"
"sub3","X3","~","X2lag",0.173685805277722,0.174068241271198,0.0556101826404249,3.1301505049304,0.00174716762795946,"group"
"sub3","X4","~","X3lag",0.224707745074096,0.225575640569907,0.054632934409944,4.12893144046184,3.64453047125846e-05,"group"
"sub3","X2","~","X1lag",0.260590487964479,0.259438028622825,0.0521719668522278,4.97274770870072,6.60105436756098e-07,"ind"
"sub3","X6","~","X4lag",0.25311327943271,0.25390537736271,0.0526330383310311,4.8240684067257,1.40659139824528e-06,"ind"
"sub30","X1","~","X1lag",0.286673970917132,0.286782713616363,0.0530751691855273,5.40333112484101,6.54145413392371e-08,"group"
"sub30","X2","~","X2lag",0.256157541325373,0.258266623556072,0.0530521003940494,4.86816962264966,1.12636632976226e-06,"group"
"sub30","X3","~","X3lag",0.029721190550533,0.0298387122172511,0.0554520944744315,0.538098921241098,0.590508757179584,"group"
"sub30","X4","~","X4lag",0.102295408916975,0.102213998822881,0.0533941403766206,1.91432988904597,0.055578017693463,"group"
"sub30","X5","~","X5lag",0.25846770340362,0.260258832339974,0.0506017515052197,5.14327715144657,2.69986867973415e-07,"group"
"sub30","X6","~","X6lag",0.288578110987043,0.288658089339861,0.0473183456533617,6.1003419573134,1.0584177978501e-09,"group"
"sub30","X7","~","X7lag",0.15465676377003,0.156042309445093,0.0529939227052135,2.94453215537755,0.00323443334874107,"group"
"sub30","X8","~","X8lag",0.184514778671367,0.184932213140424,0.050975994495076,3.62782943171982,0.000285813972118465,"group"
"sub30","X8","~","X7",0.362583374361195,0.360310705950952,0.0470455024951414,7.65877048476978,1.88737914186277e-14,"group"
"sub30","X7","~","X6",0.447597001255832,0.448974010986999,0.0457658890870025,9.81023246666276,0,"group"
"sub30","X3","~","X2",0.387933209829884,0.386452207412734,0.0480730041179964,8.03886119669529,8.88178419700125e-16,"group"
"sub30","X4","~","X3",0.35070334367014,0.350478882635326,0.046789533724303,7.49054018576985,6.86117829218347e-14,"group"
"sub30","X5","~","X4lag",0.231665754152055,0.232425183089895,0.0524551062876062,4.43093531858521,9.38252318749555e-06,"group"
"sub30","X2","~","X1",0.257511454608416,0.259600421895411,0.0530324590828702,4.89512322047431,9.82441510588572e-07,"group"
"sub30","X6","~","X5",0.368224712107077,0.368490956431767,0.0418455245432163,8.80598249046216,0,"group"
"sub30","X8","~","X7lag",0.3043428570697,0.305144709397873,0.0559772173705639,5.45123040643202,5.00225101340845e-08,"group"
"sub30","X5","~","X4",0.361412883187678,0.362886436344434,0.0454059102967223,7.9920528841513,1.33226762955019e-15,"group"
"sub30","X7","~","X6lag",0.258779490773932,0.259647553319773,0.0578846567559105,4.48560236635179,7.27082278384472e-06,"group"
"sub30","X3","~","X2lag",0.251562210517554,0.252665167147562,0.0565624978817308,4.46700864724666,7.93209248017845e-06,"group"
"sub30","X4","~","X3lag",0.315648176854169,0.316693469596484,0.0517357183640405,6.1213699086588,9.27742549450272e-10,"group"
"sub30","X6","~","X5lag",0.294553970217466,0.296809622379838,0.0492569748943668,6.02573793896917,1.68339764350378e-09,"ind"
"sub31","X1","~","X1lag",0.132992782910906,0.133130355985465,0.0568064963382439,2.34357625565859,0.0190998574129655,"group"
"sub31","X2","~","X2lag",0.168099355381009,0.16875489217676,0.0537514211171388,3.13954289336829,0.0016921164049406,"group"
"sub31","X3","~","X3lag",0.134133660483472,0.134675615215017,0.0541429555950754,2.48740789516978,0.0128677768569834,"group"
"sub31","X4","~","X4lag",0.161072549068865,0.161717019177933,0.0541582976053216,2.9860063245792,0.00282646797404751,"group"
"sub31","X5","~","X5lag",0.230219805614615,0.23247428300697,0.0528655376911439,4.39746370055202,1.09523194458117e-05,"group"
"sub31","X6","~","X6lag",0.338996909456056,0.340744277682955,0.043342601744133,7.86164798538149,3.77475828372553e-15,"group"
"sub31","X7","~","X7lag",0.168500570285988,0.169299259787522,0.0514686051814678,3.28936949409464,0.00100412110278048,"group"
"sub31","X8","~","X8lag",0.127792847744569,0.127653913688783,0.0499187942904412,2.55723150976078,0.0105508972089683,"group"
"sub31","X8","~","X7",0.301417210101409,0.300224756908264,0.0469017698101613,6.40113919204856,1.542219685291e-10,"group"
"sub31","X7","~","X6",0.341020386906112,0.340798288802638,0.0481310414824574,7.08063400055142,1.43507428163048e-12,"group"
"sub31","X3","~","X2",0.305031598321684,0.305065936880418,0.0474235340566033,6.43279635204538,1.25277344054098e-10,"group"
"sub31","X4","~","X3",0.35268223353953,0.352666706549078,0.0482111821183513,7.31503960395192,2.57349697108111e-13,"group"
"sub31","X5","~","X4lag",0.269988401348719,0.272847871524946,0.0524841603753581,5.19867079083638,2.00718650145149e-07,"group"
"sub31","X2","~","X1",0.296450314390016,0.297285230149057,0.0495983060654144,5.99385853534941,2.04919659019254e-09,"group"
"sub31","X6","~","X5",0.499638176610226,0.497223905102305,0.0402836923991721,12.3430568423396,0,"group"
"sub31","X8","~","X7lag",0.405153758110779,0.405463730689596,0.0523146595602866,7.75048015408274,9.10382880192628e-15,"group"
"sub31","X5","~","X4",0.30883393057995,0.310861025743378,0.048793372602755,6.37096821066692,1.8783863353633e-10,"group"
"sub31","X7","~","X6lag",0.320965831090788,0.322410143107236,0.0553311521617429,5.82691902320728,5.64599900165774e-09,"group"
"sub31","X3","~","X2lag",0.249040372287837,0.250039699386497,0.051978554771041,4.81043962241526,1.50598691273096e-06,"group"
"sub31","X4","~","X3lag",0.247924430524295,0.24891518732449,0.0542315621601656,4.58985832990302,4.43546949457918e-06,"group"
"sub31","X2","~","X1lag",0.228956008751354,0.229838343443173,0.0536558676042829,4.28356401089723,1.83923152317078e-05,"ind"
"sub31","X3","~","X6lag",0.205555963620865,0.206273948355975,0.0506350095703506,4.07374166819075,4.62637970011226e-05,"ind"
"sub32","X1","~","X1lag",0.13209079995734,0.132293352592333,0.0568193862416114,2.32831365037604,0.0198954549950674,"group"
"sub32","X2","~","X2lag",0.28171725842517,0.280561946958411,0.0501164578584146,5.59819985185375,2.16588988966038e-08,"group"
"sub32","X3","~","X3lag",0.250838764869955,0.253552592449994,0.0548212518359203,4.62507848614758,3.74456580609639e-06,"group"
"sub32","X4","~","X4lag",0.15408520921092,0.156156537800544,0.0554030433853733,2.81855523196348,0.00482403107753981,"group"
"sub32","X5","~","X5lag",0.190935561968432,0.191638340538604,0.0511484603922963,3.74670789831764,0.000179170517282889,"group"
"sub32","X6","~","X6lag",0.0946283605715345,0.0952441238070079,0.0527782714539358,1.804608623648,0.0711359476626778,"group"
"sub32","X7","~","X7lag",0.366808515344518,0.367013562855391,0.0923044197522171,3.97612122843744,7.00484264173351e-05,"group"
"sub32","X8","~","X8lag",0.131153468421279,0.13206811236406,0.0572196025376797,2.3080920961849,0.0209940147009653,"group"
"sub32","X8","~","X7",0.687153123918528,0.691540365120435,0.0846427709708683,8.17010545836743,2.22044604925031e-16,"group"
"sub32","X7","~","X6",0.515561658220334,0.512618338361537,0.0739533822674981,6.93164156451067,4.15978362866554e-12,"group"
"sub32","X3","~","X2",0.301163407355907,0.303453061741202,0.0519790155767106,5.83799170442861,5.28337862348849e-09,"group"
"sub32","X4","~","X3",0.248676463578015,0.249629771708561,0.0536676504054864,4.65140116667081,3.29687271349854e-06,"group"
"sub32","X5","~","X4lag",0.227647737165558,0.229324885519219,0.0517656825764788,4.43005624779339,9.42085129529424e-06,"group"
"sub32","X2","~","X1",0.337426461853107,0.33790342897479,0.0491458144091144,6.87552812050102,6.17617068598975e-12,"group"
"sub32","X6","~","X5",0.38832374433855,0.387535746831525,0.0456840456709376,8.48295594534133,0,"group"
"sub32","X8","~","X7lag",0.221415699004672,0.222953926206668,0.061342388800155,3.63458173976597,0.000278431973245397,"group"
"sub32","X5","~","X4",0.259148030920622,0.257594473758807,0.0481479460729168,5.3500615243005,8.79243355900172e-08,"group"
"sub32","X7","~","X6lag",0.490839275684934,0.491212837308623,0.0863998520414611,5.6853435012007,1.30549988597295e-08,"group"
"sub32","X3","~","X2lag",0.108370836461597,0.108746943794745,0.0566507878410814,1.91960161436423,0.0549082399904153,"group"
"sub32","X4","~","X3lag",0.240874922616885,0.244414342258896,0.0561642470018985,4.35177813833476,1.35037872610599e-05,"group"
"sub32","X6","~","X5lag",0.348718165562647,0.349291462928672,0.053084854421477,6.57987041191463,4.70858907419824e-11,"ind"
"sub32","X7","~","X8",-0.632118660127175,-0.628108399598535,0.177130455167122,-3.54602148459404,0.000391094319972973,"ind"
"sub32","X5","~","X3lag",0.221644886926548,0.22355348483108,0.0506679829715471,4.41212520649612,1.02360887275221e-05,"ind"
"sub33","X1","~","X1lag",0.238692813937378,0.238457742897611,0.0532057223020888,4.48180632796802,7.40138976129678e-06,"group"
"sub33","X2","~","X2lag",0.291779709568446,0.290190192837106,0.0494180418952937,5.87215077141173,4.3017722717309e-09,"group"
"sub33","X3","~","X3lag",0.0487506587566103,0.0487261842346523,0.0542622358170425,0.897975977232927,0.369198356817281,"group"
"sub33","X4","~","X4lag",0.0226247595860402,0.0227338896053112,0.0546812786585455,0.415752706648868,0.677590968888984,"group"
"sub33","X5","~","X5lag",0.216532185943092,0.216991046637707,0.0513238632896132,4.22787827590564,2.35905350076671e-05,"group"
"sub33","X6","~","X6lag",0.163481790613653,0.163397915140704,0.0514997604451762,3.17278980966617,0.00150981787832283,"group"
"sub33","X7","~","X7lag",0.185833935287379,0.185302142877435,0.0485342895047092,3.81796343921869,0.000134557860078877,"group"
"sub33","X8","~","X8lag",0.0936425580880578,0.0930543347119245,0.0494039179710978,1.88354160020999,0.0596270077038243,"group"
"sub33","X8","~","X7",0.360187565601721,0.35877823489189,0.0440296387470109,8.14856185746577,4.44089209850063e-16,"group"
"sub33","X7","~","X6",0.432892777324118,0.430276214012053,0.0404514219586409,10.6368625175151,0,"group"
"sub33","X3","~","X2",0.272460932552794,0.273508507976194,0.0514699946107642,5.31394087068727,1.07279441774466e-07,"group"
"sub33","X4","~","X3",0.343498378128922,0.344587973187316,0.0489494273099189,7.03967323265272,1.92690308153942e-12,"group"
"sub33","X5","~","X4lag",0.22681401901207,0.227444137045072,0.0528866191669888,4.3005989157091,1.70337116613961e-05,"group"
"sub33","X2","~","X1",0.333969687709534,0.332133863373604,0.0487376498810539,6.81472874018728,9.44422318127636e-12,"group"
"sub33","X6","~","X5",0.330816857873528,0.331216364619002,0.0471297566130253,7.02775461665472,2.0987656057514e-12,"group"
"sub33","X8","~","X7lag",0.40875981431451,0.405995279373399,0.0518439347248086,7.83110467074792,4.88498130835069e-15,"group"
"sub33","X5","~","X4",0.421752742742785,0.420894251247386,0.0431006492623729,9.76538076457303,0,"group"
"sub33","X7","~","X6lag",0.32277230593583,0.320656751660795,0.0515083175219342,6.22533926727945,4.80514961154199e-10,"group"
"sub33","X3","~","X2lag",0.35806631351708,0.357484906534374,0.0521731320065101,6.85189661394618,7.28772597824445e-12,"group"
"sub33","X4","~","X3lag",0.31406449657319,0.314902554385037,0.053790510550121,5.85423992381736,4.79196438085694e-09,"group"
"sub33","X6","~","X5lag",0.307094756047641,0.308117175906919,0.0535142813893892,5.75766258851442,8.52866111067385e-09,"ind"
"sub33","X1","~","X3lag",0.236561126290268,0.236838654525661,0.0532267870543428,4.44961395629342,8.60247762002331e-06,"ind"
"sub34","X1","~","X1lag",0.0535371454045541,0.0536957928786049,0.0595766278784061,0.901289562547853,0.367434381826911,"group"
"sub34","X2","~","X2lag",0.220272445319439,0.220284580710102,0.0534060007844936,4.12471590222613,3.71192652413033e-05,"group"
"sub34","X3","~","X3lag",0.147570262855373,0.147697507427912,0.0549024327416447,2.69018147379616,0.00714131728218859,"group"
"sub34","X4","~","X4lag",0.266411163597858,0.26503058624774,0.0506925422593694,5.22819678073563,1.71171274709891e-07,"group"
"sub34","X5","~","X5lag",0.226303491365634,0.224902777161989,0.0506001825824035,4.44470287821057,8.80134189706894e-06,"group"
"sub34","X6","~","X6lag",0.285992139338379,0.28563395711638,0.04682666825483,6.09981379759851,1.061920995582e-09,"group"
"sub34","X7","~","X7lag",0.240790910643885,0.239971041664425,0.0496933937601438,4.82903306670296,1.37197626703944e-06,"group"
"sub34","X8","~","X8lag",0.220154876281505,0.219155748030146,0.0492891835345368,4.44632538651375,8.73516068611302e-06,"group"
"sub34","X8","~","X7",0.406699107596993,0.40649807380679,0.0422101258631575,9.63034498225923,0,"group"
"sub34","X7","~","X6",0.330578805105016,0.328444994527243,0.0465690464158004,7.05286064040608,1.7528201112782e-12,"group"
"sub34","X3","~","X2",0.228170001000538,0.228265390175321,0.0540369959610163,4.22424278248179,2.39745492096599e-05,"group"
"sub34","X4","~","X3",0.258729517736271,0.257171765678783,0.0495805239273904,5.18695135322502,2.13764540513139e-07,"group"
"sub34","X5","~","X4lag",0.265090146736923,0.263668510597666,0.0532811516642912,4.94862634086746,7.47390702438011e-07,"group"
"sub34","X2","~","X1",0.297358663736474,0.296110953999376,0.0523781955890966,5.65332483620372,1.57373483133938e-08,"group"
"sub34","X6","~","X5",0.460125483197679,0.464061681885867,0.0436699423773533,10.6265695950752,0,"group"
"sub34","X8","~","X7lag",0.285420889427004,0.284308454967572,0.0516024689088355,5.50959016069272,3.59670133676104e-08,"group"
"sub34","X5","~","X4",0.317360878771357,0.317303229705882,0.0476182374979386,6.66348118658567,2.67417199495412e-11,"group"
"sub34","X7","~","X6lag",0.275656978442628,0.273534665866681,0.0537184160535358,5.09200914625025,3.54289008575037e-07,"group"
"sub34","X3","~","X2lag",0.205541002418616,0.205638259802806,0.056671546347909,3.62859800119772,0.000284964574167379,"group"
"sub34","X4","~","X3lag",0.225376886134971,0.224213107151958,0.0530914162083875,4.22315174776853,2.40909497608577e-05,"group"
"sub34","X1","~","X2lag",0.237427284852458,0.238440857399986,0.0581488412757631,4.10052637625593,4.12211447236022e-05,"ind"
"sub35","X1","~","X1lag",0.0981426146034031,0.0980433018481105,0.057275535870834,1.71178323096295,0.0869366234932982,"group"
"sub35","X2","~","X2lag",0.153673617952691,0.153849920010922,0.0548802971768342,2.80337257495508,0.00505712115294843,"group"
"sub35","X3","~","X3lag",0.115296308314147,0.11559644711931,0.0550861321550526,2.09846730196879,0.0358638854293909,"group"
"sub35","X4","~","X4lag",0.135486582705228,0.135282419039198,0.0514158011067632,2.63114482565949,0.00850977637291539,"group"
"sub35","X5","~","X5lag",0.0989328273024914,0.0986553298886921,0.0498541285470556,1.97887983932112,0.0478295366354404,"group"
"sub35","X6","~","X6lag",0.206194741852232,0.206273528598696,0.0508268090883442,4.05836078043308,4.94183803709802e-05,"group"
"sub35","X7","~","X7lag",0.18485952640582,0.185320180844881,0.052576056484643,3.52480184395365,0.000423799681704473,"group"
"sub35","X8","~","X8lag",0.111590216073337,0.111552262203461,0.0492740287158895,2.2639160042436,0.0235792814149891,"group"
"sub35","X8","~","X7",0.392433379352326,0.391295232248264,0.042285643614329,9.25361893074436,0,"group"
"sub35","X7","~","X6",0.418095100696664,0.418032497202886,0.0459679259600322,9.09400388362862,0,"group"
"sub35","X3","~","X2",0.338104772253091,0.338160372729145,0.0493922736790558,6.84642247746003,7.57194307254849e-12,"group"
"sub35","X4","~","X3",0.381430357427339,0.379127683180789,0.044265867488835,8.56478602337148,0,"group"
"sub35","X5","~","X4lag",0.413423899578371,0.41269156060744,0.050201110101229,8.22076563198026,2.22044604925031e-16,"group"
"sub35","X2","~","X1",0.283696510034178,0.285088539662174,0.0508035838690706,5.61158323784589,2.00483811774177e-08,"group"
"sub35","X6","~","X5",0.373180226160669,0.374673353744333,0.0437444645632648,8.56504605748386,0,"group"
"sub35","X8","~","X7lag",0.391075490032231,0.390912982095066,0.0510073202040319,7.6638604131994,1.79856129989275e-14,"group"
"sub35","X5","~","X4",0.31715104352849,0.317067028076945,0.0455409852515758,6.96223470628524,3.34909877608425e-12,"group"
"sub35","X7","~","X6lag",0.230931021641293,0.230984668406444,0.0566764020331191,4.0754998574445,4.59156104228864e-05,"group"
"sub35","X3","~","X2lag",0.223617983223214,0.223911344555502,0.0563135398646067,3.9761546706857,7.00385815775029e-05,"group"
"sub35","X4","~","X3lag",0.324410687566702,0.323291644097184,0.0509826977797314,6.34120315668566,2.27977636768628e-10,"group"
"sub35","X6","~","X5lag",0.304956755226323,0.305318116702583,0.0503033306080109,6.06954078412376,1.28276522737281e-09,"ind"
"sub35","X2","~","X1lag",0.213758218341462,0.214589709625913,0.0540466387984265,3.97045430385138,7.17357143151798e-05,"ind"
"sub36","X1","~","X1lag",0.158685400668721,0.158768466245007,0.0563737348193823,2.81635528945688,0.00485719191148393,"group"
"sub36","X2","~","X2lag",0.116031187457918,0.116042731653942,0.0535588445849501,2.16663993693675,0.0302623196981779,"group"
"sub36","X3","~","X3lag",0.144731473731962,0.144987938815367,0.0542681440545689,2.67169517847479,0.00754691691122122,"group"
"sub36","X4","~","X4lag",0.137354435021219,0.139070631344648,0.0542693553573594,2.5625996555308,0.0103891767547268,"group"
"sub36","X5","~","X5lag",0.311596310236283,0.311169978235399,0.0474159207765198,6.56256323064993,5.28905808039326e-11,"group"
"sub36","X6","~","X6lag",0.231615679710324,0.232646244228851,0.0463481381647873,5.01953807511522,5.17958787638051e-07,"group"
"sub36","X7","~","X7lag",0.265426188940761,0.26599488512068,0.0491353385347854,5.41351485616342,6.17994644347419e-08,"group"
"sub36","X8","~","X8lag",0.150282948929199,0.150660287207892,0.0521539234621139,2.88876228683611,0.00386761329062257,"group"
"sub36","X8","~","X7",0.419264136160742,0.419492486790807,0.0451496133152118,9.29116455244306,0,"group"
"sub36","X7","~","X6",0.323264681619255,0.32259698520082,0.0458222500912902,7.04018210712308,1.91979765418182e-12,"group"
"sub36","X3","~","X2",0.327922469322392,0.328761920454267,0.0488329839576433,6.73237418256947,1.66917590860294e-11,"group"
"sub36","X4","~","X3",0.365329513417912,0.369290993159358,0.0478225834637944,7.72210462947786,1.15463194561016e-14,"group"
"sub36","X5","~","X4lag",0.253734234382406,0.253244752995299,0.0505602690463967,5.00876988536016,5.47790206528731e-07,"group"
"sub36","X2","~","X1",0.266890889325851,0.26675841156085,0.0501756810480576,5.31648810716395,1.05789133453271e-07,"group"
"sub36","X6","~","X5",0.352783420419153,0.354685005273632,0.0513809215160602,6.90304873498167,5.08970643409157e-12,"group"
"sub36","X8","~","X7lag",0.278716549426241,0.279465848398027,0.0559258759420068,4.99707592756927,5.82061551845925e-07,"group"
"sub36","X5","~","X4",0.34196389622756,0.337092357251704,0.0436746051173392,7.71826914853718,1.17683640610267e-14,"group"
"sub36","X7","~","X6lag",0.280845286603082,0.281512235158832,0.0520893216745215,5.40441353638376,6.50207783170487e-08,"group"
"sub36","X3","~","X2lag",0.243968860525319,0.244617733329812,0.0538070484527765,4.54620240960623,5.46225091957453e-06,"group"
"sub36","X4","~","X3lag",0.232286850431925,0.235221748566349,0.0550785035538028,4.27066338751515,1.94892378952982e-05,"group"
"sub36","X2","~","X1lag",0.292692775667696,0.292700627634787,0.0526754741813039,5.5566776034581,2.74957936419185e-08,"ind"
"sub36","X6","~","X4lag",0.264109978040332,0.26502134872145,0.0503911823584002,5.2592802216174,1.44620362352299e-07,"ind"
"sub37","X1","~","X1lag",0.0989755534051042,0.09897903886565,0.0572649368397311,1.72844054892901,0.0839092710001312,"group"
"sub37","X2","~","X2lag",0.157799483846854,0.15804408996088,0.0524095138591939,3.01556107514161,0.0025650427438868,"group"
"sub37","X3","~","X3lag",0.0501962014015989,0.0502172149338503,0.0541727896866749,0.926982258515707,0.353935745831745,"group"
"sub37","X4","~","X4lag",0.182829979218961,0.183424226967052,0.0547562083290202,3.3498343396038,0.000808599045705627,"group"
"sub37","X5","~","X5lag",0.265063063437917,0.261997599241022,0.047326841474822,5.5359198094892,3.09599204051381e-08,"group"
